Date,TransactionID,Product,Revenue,Expenses
2024-08-03,TX1763,AI Marketing Agent,3578.17,2288.03
2024-08-03,TX1764,Security Firewall Shield,4990.45,2916.92
2024-08-04,TX1765,Security Firewall Shield,4222.63,2398.81
2024-08-04,TX1766,AI Marketing Agent,3276.25,1839.76
2024-08-04,TX1767,Elastic VPS Compute Instance,1238.41,810.47
2024-08-04,TX1767,Managed Database Storage,961.07,577.59
2024-08-04,TX1768,Managed Database Storage,957.17,630.5
2024-08-04,TX1769,Support Premium SLA,2109.02,1180.64
2024-08-05,TX1770,Elastic VPS Compute Instance,2047.4,1222.9
2024-08-05,TX1770,Managed Database Storage,1439.6,908.28
2024-08-05,TX1771,BI Analytics Platform,7258.36,4853.0
2024-08-05,TX1771,AI Marketing Agent,4279.29,2558.21
2024-08-06,TX1772,Serverless GPU Cluster,11350.27,7308.25
2024-08-06,TX1773,Elastic VPS Compute Instance,1676.06,1144.58
2024-08-06,TX1773,Managed Database Storage,1244.75,799.6
2024-08-07,TX1774,Security Firewall Shield,2751.7,1609.59
2024-08-07,TX1775,BI Analytics Platform,3480.29,1926.9
2024-08-07,TX1775,AI Marketing Agent,1888.01,1284.82
2024-08-07,TX1776,Serverless GPU Cluster,5055.78,2796.81
2024-08-08,TX1777,BI Analytics Platform,1909.86,1301.01
2024-08-08,TX1777,AI Marketing Agent,1057.71,665.66
2024-08-08,TX1778,Managed Database Storage,325.98,225.21
2024-08-08,TX1779,Security Firewall Shield,1534.37,1027.75
2024-08-08,TX1780,CRM Enterprise Suite,2167.81,1516.8
2024-08-08,TX1780,Support Premium SLA,741.31,446.72
2024-08-08,TX1780,Consulting Implementation Package,4164.8,2769.92
2024-08-08,TX1781,Serverless GPU Cluster,3049.22,1860.91
2024-08-09,TX1782,Support Premium SLA,1946.41,1210.63
2024-08-09,TX1783,AI Marketing Agent,2833.54,1825.16
2024-08-09,TX1784,Serverless GPU Cluster,6971.78,4748.14
2024-08-09,TX1785,Support Premium SLA,1798.19,1254.44
2024-08-10,TX1786,Security Firewall Shield,3878.24,2579.96
2024-08-10,TX1787,Elastic VPS Compute Instance,1236.2,757.38
2024-08-10,TX1788,AI Marketing Agent,3242.22,1988.14
2024-08-10,TX1789,Elastic VPS Compute Instance,1459.09,963.93
2024-08-10,TX1789,Managed Database Storage,1002.57,587.32
2024-08-10,TX1790,Security Firewall Shield,3854.3,2183.74
2024-08-11,TX1791,BI Analytics Platform,4389.39,2647.65
2024-08-11,TX1792,Security Firewall Shield,3296.1,1954.87
2024-08-11,TX1793,BI Analytics Platform,4529.34,2692.45
2024-08-11,TX1793,AI Marketing Agent,2440.58,1427.84
2024-08-11,TX1794,AI Marketing Agent,2457.41,1367.09
2024-08-12,TX1795,CRM Enterprise Suite,5000.89,2763.9
2024-08-12,TX1795,Support Premium SLA,1814.39,1266.73
2024-08-12,TX1795,Consulting Implementation Package,8477.65,5206.68
2024-08-12,TX1796,Security Firewall Shield,3705.76,2251.8
2024-08-13,TX1797,CRM Enterprise Suite,3585.0,2337.23
2024-08-13,TX1797,Support Premium SLA,1305.31,760.65
2024-08-13,TX1797,Consulting Implementation Package,6888.48,4770.23
2024-08-13,TX1798,BI Analytics Platform,2860.94,1910.97
2024-08-14,TX1799,Support Premium SLA,1390.76,783.57
2024-08-14,TX1800,AI Marketing Agent,1987.21,1217.44
2024-08-14,TX1801,BI Analytics Platform,3301.74,2251.35
2024-08-14,TX1801,AI Marketing Agent,2122.72,1468.31
2024-08-14,TX1802,AI Marketing Agent,2005.74,1243.78
2024-08-14,TX1803,AI Marketing Agent,2388.25,1533.28
2024-08-15,TX1804,Security Firewall Shield,3236.18,1860.98
2024-08-15,TX1805,Serverless GPU Cluster,6170.09,4310.89
2024-08-15,TX1805,Security Firewall Shield,3122.98,1826.16
2024-08-15,TX1806,Security Firewall Shield,2936.11,2030.06
2024-08-15,TX1807,Elastic VPS Compute Instance,1093.35,707.89
2024-08-15,TX1807,Managed Database Storage,818.54,524.82
2024-08-15,TX1808,Managed Database Storage,707.3,443.41
2024-08-16,TX1809,Security Firewall Shield,4153.97,2428.41
2024-08-16,TX1810,Elastic VPS Compute Instance,1301.31,750.18
2024-08-16,TX1810,Managed Database Storage,1028.36,599.61
2024-08-16,TX1811,Managed Database Storage,1017.85,588.28
2024-08-16,TX1812,Elastic VPS Compute Instance,1334.95,890.33
2024-08-16,TX1812,Managed Database Storage,913.02,550.11
2024-08-16,TX1813,Security Firewall Shield,3934.22,2197.96
2024-08-17,TX1814,AI Marketing Agent,2640.62,1836.2
2024-08-17,TX1815,Consulting Implementation Package,7987.16,5451.78
2024-08-17,TX1816,Serverless GPU Cluster,5843.37,4027.03
2024-08-18,TX1817,Security Firewall Shield,13215.26,9240.59
2024-08-18,TX1818,Managed Database Storage,2753.65,1586.33
2024-08-19,TX1819,Support Premium SLA,4287.17,2612.76
2024-08-19,TX1820,BI Analytics Platform,10007.37,6642.25
2024-08-19,TX1821,Managed Database Storage,1963.19,1284.72
2024-08-20,TX1822,Consulting Implementation Package,7493.34,4294.32
2024-08-20,TX1823,Security Firewall Shield,2900.52,1950.24
2024-08-20,TX1824,Serverless GPU Cluster,4910.29,2865.97
2024-08-21,TX1825,Elastic VPS Compute Instance,2879.27,1680.26
2024-08-21,TX1825,Managed Database Storage,2265.1,1428.25
2024-08-21,TX1826,AI Marketing Agent,8136.64,5198.83
2024-08-22,TX1827,AI Marketing Agent,2918.65,1859.22
2024-08-22,TX1828,Managed Database Storage,990.81,558.54
2024-08-22,TX1829,Elastic VPS Compute Instance,1226.39,835.93
2024-08-22,TX1829,Managed Database Storage,830.03,489.58
2024-08-22,TX1830,Serverless GPU Cluster,7880.05,4487.12
2024-08-22,TX1830,Security Firewall Shield,3476.96,2375.85
2024-08-23,TX1831,CRM Enterprise Suite,3177.29,2202.97
2024-08-23,TX1831,Support Premium SLA,1074.85,730.17
2024-08-23,TX1831,Consulting Implementation Package,5177.86,3476.56
2024-08-23,TX1832,AI Marketing Agent,1482.01,960.77
2024-08-23,TX1833,Managed Database Storage,440.47,278.65
2024-08-23,TX1834,BI Analytics Platform,2594.43,1460.79
2024-08-23,TX1834,AI Marketing Agent,1528.95,934.6
2024-08-24,TX1835,Consulting Implementation Package,6246.01,3784.48
2024-08-24,TX1836,Serverless GPU Cluster,4989.85,2938.84
2024-08-24,TX1836,Security Firewall Shield,2736.68,1802.14
2024-08-25,TX1837,Serverless GPU Cluster,3321.74,2074.03
2024-08-25,TX1837,Security Firewall Shield,1572.86,884.19
2024-08-25,TX1838,Consulting Implementation Package,4098.46,2389.51
2024-08-25,TX1839,CRM Enterprise Suite,2415.68,1576.2
2024-08-25,TX1839,Support Premium SLA,820.77,460.8
2024-08-25,TX1840,Consulting Implementation Package,4018.44,2723.22
2024-08-26,TX1841,AI Marketing Agent,1377.24,859.77
2024-08-26,TX1842,Serverless GPU Cluster,3119.29,1940.47
2024-08-26,TX1842,Security Firewall Shield,1655.83,1057.85
2024-08-26,TX1843,Elastic VPS Compute Instance,561.37,378.2
2024-08-26,TX1843,Managed Database Storage,385.06,231.87
2024-08-26,TX1844,CRM Enterprise Suite,2425.59,1580.76
2024-08-26,TX1844,Support Premium SLA,913.68,580.06
2024-08-26,TX1844,Consulting Implementation Package,3956.2,2334.37
2024-08-27,TX1845,Support Premium SLA,2288.75,1560.46
2024-08-27,TX1846,Elastic VPS Compute Instance,1568.52,1050.3
2024-08-27,TX1846,Managed Database Storage,1149.37,745.67
2024-08-27,TX1847,AI Marketing Agent,3171.99,2149.3
2024-08-27,TX1848,Consulting Implementation Package,12222.97,8312.77
2024-08-28,TX1849,Security Firewall Shield,11370.98,7462.26
2024-08-28,TX1850,Support Premium SLA,5613.65,3792.31
2024-08-29,TX1851,Support Premium SLA,2433.81,1593.22
2024-08-29,TX1852,Consulting Implementation Package,11616.05,7573.91
2024-08-30,TX1853,Consulting Implementation Package,5116.91,3289.11
2024-08-30,TX1854,AI Marketing Agent,1529.86,1014.16
2024-08-30,TX1855,CRM Enterprise Suite,2710.45,1555.23
2024-08-30,TX1855,Support Premium SLA,955.15,651.54
2024-08-30,TX1856,Serverless GPU Cluster,3425.28,2331.85
2024-08-30,TX1856,Security Firewall Shield,1805.73,1001.07
2024-08-31,TX1857,Managed Database Storage,616.21,415.25
2024-08-31,TX1858,Serverless GPU Cluster,4521.5,2574.23
2024-08-31,TX1858,Security Firewall Shield,2196.03,1318.21
2024-08-31,TX1859,Serverless GPU Cluster,4887.02,3232.89
2024-08-31,TX1859,Security Firewall Shield,2266.62,1301.3
2024-09-01,TX1860,CRM Enterprise Suite,4000.14,2690.87
2024-09-01,TX1860,Support Premium SLA,1366.91,922.42
2024-09-01,TX1860,Consulting Implementation Package,7166.36,4487.0
2024-09-01,TX1861,Elastic VPS Compute Instance,821.58,452.66
2024-09-01,TX1861,Managed Database Storage,587.44,348.38
2024-09-02,TX1862,Support Premium SLA,2298.07,1476.6
2024-09-02,TX1863,Consulting Implementation Package,11653.17,8124.33
2024-09-03,TX1864,Support Premium SLA,943.7,608.47
2024-09-03,TX1865,Serverless GPU Cluster,4038.74,2378.7
2024-09-03,TX1866,Support Premium SLA,933.42,602.15
2024-09-03,TX1867,Serverless GPU Cluster,3787.97,2390.2
2024-09-03,TX1868,Serverless GPU Cluster,3416.59,2278.79
2024-09-03,TX1868,Security Firewall Shield,1952.7,1105.32
2024-09-04,TX1869,Serverless GPU Cluster,5191.42,3447.9
2024-09-04,TX1870,Consulting Implementation Package,7477.52,4719.74
2024-09-04,TX1871,Support Premium SLA,1419.49,985.76
2024-09-04,TX1872,Elastic VPS Compute Instance,879.36,528.74
2024-09-04,TX1872,Managed Database Storage,605.33,390.37
2024-09-04,TX1873,Managed Database Storage,639.82,441.35
2024-09-05,TX1874,Managed Database Storage,1227.73,694.13
2024-09-05,TX1875,BI Analytics Platform,5958.88,4115.11
2024-09-05,TX1875,AI Marketing Agent,4083.28,2667.13
2024-09-05,TX1876,Security Firewall Shield,4246.99,2379.06
2024-09-06,TX1877,Support Premium SLA,1821.15,1083.85
2024-09-06,TX1878,AI Marketing Agent,3214.43,2109.39
2024-09-06,TX1879,Consulting Implementation Package,9791.53,5484.26
2024-09-07,TX1880,AI Marketing Agent,8900.88,5672.76
2024-09-07,TX1881,Elastic VPS Compute Instance,4235.7,2549.39
2024-09-07,TX1881,Managed Database Storage,3044.01,1957.72
2024-09-08,TX1882,Consulting Implementation Package,11525.1,6417.88
2024-09-08,TX1883,BI Analytics Platform,5925.61,4033.74
2024-09-09,TX1884,Serverless GPU Cluster,5774.75,4019.36
2024-09-09,TX1884,Security Firewall Shield,2653.6,1845.13
2024-09-09,TX1885,Managed Database Storage,572.28,379.11
2024-09-09,TX1886,BI Analytics Platform,3204.42,1824.96
2024-09-09,TX1886,AI Marketing Agent,2115.6,1404.21
2024-09-10,TX1887,CRM Enterprise Suite,2959.22,1638.48
2024-09-10,TX1887,Support Premium SLA,1125.06,622.52
2024-09-10,TX1887,Consulting Implementation Package,4747.34,2841.48
2024-09-10,TX1888,Serverless GPU Cluster,3708.04,2311.21
2024-09-10,TX1888,Security Firewall Shield,1756.9,1169.32
2024-09-10,TX1889,CRM Enterprise Suite,3242.98,2116.03
2024-09-10,TX1890,Managed Database Storage,468.01,288.71
2024-09-11,TX1891,Managed Database Storage,2574.09,1521.4
2024-09-11,TX1892,CRM Enterprise Suite,15595.14,10909.87
2024-09-12,TX1893,Serverless GPU Cluster,3274.02,2010.01
2024-09-12,TX1894,BI Analytics Platform,1995.67,1232.74
2024-09-12,TX1895,Security Firewall Shield,1515.47,870.7
2024-09-12,TX1896,Consulting Implementation Package,4116.11,2754.59
2024-09-12,TX1897,CRM Enterprise Suite,2324.8,1520.54
2024-09-13,TX1898,CRM Enterprise Suite,1952.49,1138.53
2024-09-13,TX1898,Support Premium SLA,542.28,304.96
2024-09-13,TX1898,Consulting Implementation Package,3219.95,2099.65
2024-09-13,TX1899,Serverless GPU Cluster,2306.06,1494.73
2024-09-13,TX1899,Security Firewall Shield,1087.62,642.77
2024-09-13,TX1900,Consulting Implementation Package,3171.57,2196.72
2024-09-13,TX1901,BI Analytics Platform,1468.07,840.7
2024-09-13,TX1901,AI Marketing Agent,926.83,569.86
2024-09-13,TX1902,Support Premium SLA,619.72,428.56
2024-09-14,TX1903,CRM Enterprise Suite,3729.04,2285.75
2024-09-14,TX1903,Support Premium SLA,1217.34,786.13
2024-09-14,TX1903,Consulting Implementation Package,6233.66,3800.28
2024-09-14,TX1904,Support Premium SLA,1056.5,624.53
2024-09-14,TX1905,Security Firewall Shield,2341.68,1633.55
2024-09-15,TX1906,Elastic VPS Compute Instance,2104.04,1286.41
2024-09-15,TX1906,Managed Database Storage,1608.3,1100.26
2024-09-15,TX1907,Support Premium SLA,3760.54,2198.01
2024-09-15,TX1908,BI Analytics Platform,8463.68,4925.57
2024-09-16,TX1909,Managed Database Storage,4356.79,2416.58
2024-09-16,TX1910,AI Marketing Agent,13609.23,8815.38
2024-09-17,TX1911,Support Premium SLA,11594.73,7018.05
2024-09-17,TX1912,Managed Database Storage,5009.31,3404.6
2024-09-18,TX1913,CRM Enterprise Suite,3544.67,2201.17
2024-09-18,TX1913,Support Premium SLA,1037.53,721.32
2024-09-18,TX1913,Consulting Implementation Package,6241.68,3606.62
2024-09-18,TX1914,AI Marketing Agent,1836.41,1249.3
2024-09-18,TX1915,Managed Database Storage,464.99,309.91
2024-09-19,TX1916,CRM Enterprise Suite,3914.14,2605.4
2024-09-19,TX1916,Support Premium SLA,1235.41,836.02
2024-09-19,TX1916,Consulting Implementation Package,6553.34,4352.42
2024-09-19,TX1917,Managed Database Storage,539.28,347.26
2024-09-19,TX1918,CRM Enterprise Suite,3453.55,1967.44
2024-09-20,TX1919,Support Premium SLA,1608.28,892.4
2024-09-20,TX1920,AI Marketing Agent,2382.57,1639.51
2024-09-20,TX1921,AI Marketing Agent,2637.15,1694.36
2024-09-20,TX1922,Consulting Implementation Package,8113.66,5431.94
2024-09-21,TX1923,Elastic VPS Compute Instance,1877.37,1168.15
2024-09-21,TX1923,Managed Database Storage,1406.34,798.23
2024-09-21,TX1924,BI Analytics Platform,8277.73,4708.19
2024-09-21,TX1924,AI Marketing Agent,5137.95,3354.23
2024-09-21,TX1925,Managed Database Storage,1409.33,866.1
2024-09-22,TX1926,BI Analytics Platform,2112.85,1225.62
2024-09-22,TX1927,Serverless GPU Cluster,3782.53,2359.31
2024-09-22,TX1927,Security Firewall Shield,1600.43,895.65
2024-09-22,TX1928,Serverless GPU Cluster,3229.68,2058.26
2024-09-22,TX1928,Security Firewall Shield,1889.15,1115.26
2024-09-22,TX1929,Managed Database Storage,413.6,276.96
2024-09-22,TX1930,AI Marketing Agent,1443.25,860.98
2024-09-23,TX1931,AI Marketing Agent,1996.2,1234.22
2024-09-23,TX1932,CRM Enterprise Suite,4350.35,2400.28
2024-09-23,TX1932,Support Premium SLA,1333.2,747.75
2024-09-23,TX1933,CRM Enterprise Suite,4389.27,2672.51
2024-09-23,TX1933,Support Premium SLA,1382.44,859.86
2024-09-24,TX1934,AI Marketing Agent,1751.52,1120.98
2024-09-24,TX1935,Consulting Implementation Package,5984.78,3553.46
2024-09-24,TX1936,Consulting Implementation Package,6629.87,4337.57
2024-09-25,TX1937,Managed Database Storage,646.9,439.26
2024-09-25,TX1938,Support Premium SLA,1637.34,1092.07
2024-09-25,TX1939,CRM Enterprise Suite,4184.2,2326.18
2024-09-25,TX1939,Support Premium SLA,1665.4,1036.01
2024-09-25,TX1940,Security Firewall Shield,2692.64,1523.33
2024-09-25,TX1941,Security Firewall Shield,3013.78,1767.0
2024-09-26,TX1942,Support Premium SLA,1072.29,748.46
2024-09-26,TX1943,Security Firewall Shield,2068.77,1182.04
2024-09-26,TX1944,CRM Enterprise Suite,3236.67,2022.38
2024-09-26,TX1944,Support Premium SLA,1048.24,673.73
2024-09-26,TX1945,BI Analytics Platform,2329.81,1526.89
2024-09-26,TX1945,AI Marketing Agent,1734.51,1099.59
2024-09-27,TX1946,Elastic VPS Compute Instance,2706.48,1492.53
2024-09-27,TX1947,Security Firewall Shield,9824.91,5884.82
2024-09-28,TX1948,AI Marketing Agent,992.21,622.77
2024-09-28,TX1949,Consulting Implementation Package,3497.38,1969.65
2024-09-28,TX1950,Consulting Implementation Package,3363.31,2026.71
2024-09-28,TX1951,Security Firewall Shield,1317.99,731.46
2024-09-28,TX1952,CRM Enterprise Suite,2077.4,1167.06
2024-09-28,TX1952,Support Premium SLA,706.15,430.43
2024-09-29,TX1953,Serverless GPU Cluster,2994.63,1706.66
2024-09-29,TX1954,BI Analytics Platform,1934.14,1228.43
2024-09-29,TX1955,BI Analytics Platform,1886.44,1232.64
2024-09-29,TX1956,Serverless GPU Cluster,3111.45,2084.95
2024-09-29,TX1956,Security Firewall Shield,1391.15,806.9
2024-09-30,TX1957,Elastic VPS Compute Instance,556.99,320.34
2024-09-30,TX1957,Managed Database Storage,415.12,234.83
2024-09-30,TX1958,Consulting Implementation Package,4373.77,2823.11
2024-09-30,TX1959,Managed Database Storage,420.24,275.67
2024-09-30,TX1960,Serverless GPU Cluster,3428.05,1901.67
2024-09-30,TX1960,Security Firewall Shield,1767.39,1220.26
2024-10-01,TX1961,Security Firewall Shield,2394.78,1335.8
2024-10-01,TX1962,Serverless GPU Cluster,5364.43,3386.0
2024-10-01,TX1963,BI Analytics Platform,3577.78,2348.31
2024-10-01,TX1963,AI Marketing Agent,2176.62,1481.51
2024-10-02,TX1964,Managed Database Storage,2044.43,1343.42
2024-10-02,TX1965,BI Analytics Platform,11158.42,7479.03
2024-10-03,TX1966,Managed Database Storage,1536.46,923.29
2024-10-03,TX1967,CRM Enterprise Suite,10538.61,7084.3
2024-10-03,TX1968,Support Premium SLA,3513.24,1974.5
2024-10-04,TX1969,Elastic VPS Compute Instance,569.92,389.95
2024-10-04,TX1969,Managed Database Storage,384.08,242.79
2024-10-04,TX1970,Elastic VPS Compute Instance,541.24,364.04
2024-10-04,TX1971,Elastic VPS Compute Instance,546.64,337.74
2024-10-04,TX1972,Consulting Implementation Package,4397.08,2842.87
2024-10-04,TX1973,Consulting Implementation Package,4494.63,2826.94
2024-10-05,TX1974,Security Firewall Shield,2151.38,1419.35
2024-10-05,TX1975,Support Premium SLA,1133.43,637.26
2024-10-05,TX1976,Consulting Implementation Package,6481.05,3623.25
2024-10-05,TX1977,AI Marketing Agent,1687.84,990.87
2024-10-06,TX1978,Security Firewall Shield,9288.06,5330.71
2024-10-06,TX1979,Managed Database Storage,2227.58,1516.46
2024-10-07,TX1980,Support Premium SLA,699.01,407.44
2024-10-07,TX1981,Serverless GPU Cluster,2807.01,1954.75
2024-10-07,TX1981,Security Firewall Shield,1376.8,826.82
2024-10-07,TX1982,CRM Enterprise Suite,2091.26,1207.32
2024-10-07,TX1982,Support Premium SLA,660.77,441.69
2024-10-07,TX1982,Consulting Implementation Package,3560.38,2310.0
2024-10-07,TX1983,BI Analytics Platform,1508.42,942.35
2024-10-07,TX1983,AI Marketing Agent,1118.68,708.47
2024-10-07,TX1984,BI Analytics Platform,1822.09,1198.72
2024-10-08,TX1985,Elastic VPS Compute Instance,716.58,418.67
2024-10-08,TX1985,Managed Database Storage,538.22,376.46
2024-10-08,TX1986,Consulting Implementation Package,5023.77,3497.64
2024-10-08,TX1987,BI Analytics Platform,2697.66,1746.87
2024-10-08,TX1988,Elastic VPS Compute Instance,627.89,364.13
2024-10-08,TX1988,Managed Database Storage,459.04,299.31
2024-10-08,TX1989,AI Marketing Agent,1728.74,969.53
2024-10-09,TX1990,Elastic VPS Compute Instance,1228.98,681.59
2024-10-09,TX1990,Managed Database Storage,910.29,535.84
2024-10-09,TX1991,Security Firewall Shield,3922.84,2429.78
2024-10-09,TX1992,BI Analytics Platform,4114.92,2799.14
2024-10-09,TX1992,AI Marketing Agent,2667.42,1758.03
2024-10-09,TX1993,Support Premium SLA,2001.26,1323.65
2024-10-10,TX1994,AI Marketing Agent,2187.73,1342.88
2024-10-10,TX1995,CRM Enterprise Suite,4165.91,2507.42
2024-10-11,TX1996,Managed Database Storage,660.23,399.87
2024-10-11,TX1997,Security Firewall Shield,3143.5,2194.63
2024-10-11,TX1998,BI Analytics Platform,3640.32,2024.08
2024-10-11,TX1998,AI Marketing Agent,2569.41,1747.34
2024-10-12,TX1999,BI Analytics Platform,3684.62,2346.37
2024-10-12,TX2000,BI Analytics Platform,3092.56,1904.37
2024-10-12,TX2001,Consulting Implementation Package,7080.69,4664.68
2024-10-12,TX2002,AI Marketing Agent,2314.23,1441.77
2024-10-13,TX2003,Managed Database Storage,1656.76,1128.28
2024-10-13,TX2004,Managed Database Storage,1926.46,1319.83
2024-10-13,TX2005,Security Firewall Shield,6830.09,4188.61
2024-10-14,TX2006,CRM Enterprise Suite,2330.34,1378.45
2024-10-14,TX2006,Support Premium SLA,670.53,428.37
2024-10-14,TX2006,Consulting Implementation Package,3465.46,2380.27
2024-10-14,TX2007,Consulting Implementation Package,3943.32,2293.43
2024-10-14,TX2008,Elastic VPS Compute Instance,421.98,271.52
2024-10-14,TX2008,Managed Database Storage,345.6,222.82
2024-10-14,TX2009,Security Firewall Shield,1325.89,875.04
2024-10-14,TX2010,Support Premium SLA,804.14,458.15
2024-10-15,TX2011,AI Marketing Agent,1026.08,674.52
2024-10-15,TX2012,BI Analytics Platform,1785.56,1225.53
2024-10-15,TX2012,AI Marketing Agent,1045.11,602.98
2024-10-15,TX2013,Support Premium SLA,803.96,470.82
2024-10-15,TX2014,CRM Enterprise Suite,2080.62,1447.51
2024-10-15,TX2015,BI Analytics Platform,1675.51,967.01
2024-10-15,TX2015,AI Marketing Agent,1200.04,813.82
